Year,Month,State,Age Group,COVID-19 Deaths,Total COVID Deaths,Death Proportion
2020,9,Louisiana,50-64 years,70.0,413.0,0.1694915254237288
2020,9,Louisiana,65-74 years,121.0,413.0,0.2929782082324455
2020,9,Louisiana,75-84 years,113.0,413.0,0.2736077481840194
2020,9,Louisiana,85 years and over,94.0,413.0,0.22760290556900725
2020,9,Maine,0-17 years,0.0,0.0,0.0
2020,9,Maine,18-29 years,0.0,0.0,0.0
2020,9,Maine,30-39 years,0.0,0.0,0.0
2020,9,Maine,40-49 years,0.0,0.0,0.0
2020,9,Maine,50-64 years,0.0,0.0,0.0
2020,9,Maine,65-74 years,0.0,0.0,0.0
2020,9,Maine,75-84 years,0.0,0.0,0.0
2020,9,Maine,85 years and over,0.0,0.0,0.0
2020,9,Maryland,0-17 years,0.0,189.0,0.0
2020,9,Maryland,18-29 years,0.0,189.0,0.0
2020,9,Maryland,30-39 years,0.0,189.0,0.0
2020,9,Maryland,40-49 years,0.0,189.0,0.0
2020,9,Maryland,50-64 years,37.0,189.0,0.19576719576719576
2020,9,Maryland,65-74 years,45.0,189.0,0.23809523809523808
2020,9,Maryland,75-84 years,55.0,189.0,0.291005291005291
2020,9,Maryland,85 years and over,52.0,189.0,0.2751322751322751
2020,9,Massachusetts,0-17 years,0.0,97.0,0.0
2020,9,Massachusetts,18-29 years,0.0,97.0,0.0
2020,9,Massachusetts,30-39 years,0.0,97.0,0.0
2020,9,Massachusetts,40-49 years,0.0,97.0,0.0
2020,9,Massachusetts,50-64 years,14.0,97.0,0.14432989690721648
2020,9,Massachusetts,65-74 years,16.0,97.0,0.16494845360824742
2020,9,Massachusetts,75-84 years,26.0,97.0,0.26804123711340205
2020,9,Massachusetts,85 years and over,41.0,97.0,0.422680412371134
2020,9,Michigan,0-17 years,0.0,218.0,0.0
2020,9,Michigan,18-29 years,0.0,218.0,0.0
2020,9,Michigan,30-39 years,0.0,218.0,0.0
2020,9,Michigan,40-49 years,0.0,218.0,0.0
2020,9,Michigan,50-64 years,28.0,218.0,0.12844036697247707
2020,9,Michigan,65-74 years,55.0,218.0,0.25229357798165136
2020,9,Michigan,75-84 years,69.0,218.0,0.3165137614678899
2020,9,Michigan,85 years and over,66.0,218.0,0.30275229357798167
2020,9,Minnesota,0-17 years,0.0,236.0,0.0
2020,9,Minnesota,18-29 years,0.0,236.0,0.0
2020,9,Minnesota,30-39 years,0.0,236.0,0.0
2020,9,Minnesota,40-49 years,0.0,236.0,0.0
2020,9,Minnesota,50-64 years,30.0,236.0,0.1271186440677966
2020,9,Minnesota,65-74 years,24.0,236.0,0.1016949152542373
2020,9,Minnesota,75-84 years,69.0,236.0,0.2923728813559322
2020,9,Minnesota,85 years and over,113.0,236.0,0.4788135593220339
2020,9,Mississippi,0-17 years,0.0,447.0,0.0
2020,9,Mississippi,18-29 years,0.0,447.0,0.0
2020,9,Mississippi,30-39 years,0.0,447.0,0.0
2020,9,Mississippi,40-49 years,13.0,447.0,0.029082774049217
2020,9,Mississippi,50-64 years,75.0,447.0,0.16778523489932887
2020,9,Mississippi,65-74 years,109.0,447.0,0.24384787472035793
2020,9,Mississippi,75-84 years,130.0,447.0,0.29082774049217003
2020,9,Mississippi,85 years and over,120.0,447.0,0.2684563758389262
2020,9,Missouri,0-17 years,0.0,661.0,0.0
2020,9,Missouri,18-29 years,0.0,661.0,0.0
2020,9,Missouri,30-39 years,0.0,661.0,0.0
2020,9,Missouri,40-49 years,17.0,661.0,0.025718608169440244
2020,9,Missouri,50-64 years,62.0,661.0,0.09379727685325265
2020,9,Missouri,65-74 years,152.0,661.0,0.22995461422087746
2020,9,Missouri,75-84 years,193.0,661.0,0.291981845688351
2020,9,Missouri,85 years and over,237.0,661.0,0.3585476550680787
2020,9,Montana,0-17 years,0.0,85.0,0.0
2020,9,Montana,18-29 years,0.0,85.0,0.0
2020,9,Montana,30-39 years,0.0,85.0,0.0
2020,9,Montana,40-49 years,0.0,85.0,0.0
2020,9,Montana,50-64 years,19.0,85.0,0.2235294117647059
2020,9,Montana,65-74 years,25.0,85.0,0.29411764705882354
2020,9,Montana,75-84 years,20.0,85.0,0.23529411764705882
2020,9,Montana,85 years and over,21.0,85.0,0.24705882352941178
2020,9,Nebraska,0-17 years,0.0,113.0,0.0
2020,9,Nebraska,18-29 years,0.0,113.0,0.0
2020,9,Nebraska,30-39 years,0.0,113.0,0.0
2020,9,Nebraska,40-49 years,0.0,113.0,0.0
2020,9,Nebraska,50-64 years,12.0,113.0,0.10619469026548672
2020,9,Nebraska,65-74 years,27.0,113.0,0.23893805309734514
2020,9,Nebraska,75-84 years,34.0,113.0,0.3008849557522124
2020,9,Nebraska,85 years and over,40.0,113.0,0.35398230088495575
2020,9,Nevada,0-17 years,0.0,218.0,0.0
2020,9,Nevada,18-29 years,0.0,218.0,0.0
2020,9,Nevada,30-39 years,0.0,218.0,0.0
2020,9,Nevada,40-49 years,10.0,218.0,0.045871559633027525
2020,9,Nevada,50-64 years,50.0,218.0,0.22935779816513763
2020,9,Nevada,65-74 years,60.0,218.0,0.27522935779816515
2020,9,Nevada,75-84 years,52.0,218.0,0.23853211009174313
2020,9,Nevada,85 years and over,46.0,218.0,0.21100917431192662
2020,9,New Hampshire,0-17 years,0.0,0.0,0.0
2020,9,New Hampshire,18-29 years,0.0,0.0,0.0
2020,9,New Hampshire,30-39 years,0.0,0.0,0.0
2020,9,New Hampshire,40-49 years,0.0,0.0,0.0
2020,9,New Hampshire,50-64 years,0.0,0.0,0.0
2020,9,New Hampshire,65-74 years,0.0,0.0,0.0
2020,9,New Hampshire,75-84 years,0.0,0.0,0.0
2020,9,New Hampshire,85 years and over,0.0,0.0,0.0
2020,9,New Jersey,0-17 years,0.0,135.0,0.0
2020,9,New Jersey,18-29 years,0.0,135.0,0.0
2020,9,New Jersey,30-39 years,0.0,135.0,0.0
2020,9,New Jersey,40-49 years,0.0,135.0,0.0
2020,9,New Jersey,50-64 years,26.0,135.0,0.1925925925925926
2020,9,New Jersey,65-74 years,28.0,135.0,0.2074074074074074
2020,9,New Jersey,75-84 years,38.0,135.0,0.2814814814814815
2020,9,New Jersey,85 years and over,43.0,135.0,0.31851851851851853
2020,9,New Mexico,0-17 years,0.0,45.0,0.0
2020,9,New Mexico,18-29 years,0.0,45.0,0.0
2020,9,New Mexico,30-39 years,0.0,45.0,0.0
2020,9,New Mexico,40-49 years,0.0,45.0,0.0
2020,9,New Mexico,50-64 years,10.0,45.0,0.2222222222222222
2020,9,New Mexico,65-74 years,13.0,45.0,0.28888888888888886
2020,9,New Mexico,75-84 years,11.0,45.0,0.24444444444444444
2020,9,New Mexico,85 years and over,11.0,45.0,0.24444444444444444
2020,9,New York,0-17 years,0.0,116.0,0.0
2020,9,New York,18-29 years,0.0,116.0,0.0
2020,9,New York,30-39 years,0.0,116.0,0.0
2020,9,New York,40-49 years,0.0,116.0,0.0
2020,9,New York,50-64 years,14.0,116.0,0.1206896551724138
2020,9,New York,65-74 years,25.0,116.0,0.21551724137931033
2020,9,New York,75-84 years,36.0,116.0,0.3103448275862069
2020,9,New York,85 years and over,41.0,116.0,0.35344827586206895
2020,9,North Carolina,0-17 years,0.0,906.0,0.0
2020,9,North Carolina,18-29 years,0.0,906.0,0.0
2020,9,North Carolina,30-39 years,11.0,906.0,0.012141280353200883
2020,9,North Carolina,40-49 years,20.0,906.0,0.02207505518763797
2020,9,North Carolina,50-64 years,106.0,906.0,0.11699779249448124
2020,9,North Carolina,65-74 years,207.0,906.0,0.22847682119205298
2020,9,North Carolina,75-84 years,284.0,906.0,0.31346578366445915
2020,9,North Carolina,85 years and over,278.0,906.0,0.3068432671081678
2020,9,North Dakota,0-17 years,0.0,106.0,0.0
2020,9,North Dakota,18-29 years,0.0,106.0,0.0
2020,9,North Dakota,30-39 years,0.0,106.0,0.0
2020,9,North Dakota,40-49 years,0.0,106.0,0.0
2020,9,North Dakota,50-64 years,0.0,106.0,0.0
2020,9,North Dakota,65-74 years,18.0,106.0,0.16981132075471697
2020,9,North Dakota,75-84 years,26.0,106.0,0.24528301886792453
2020,9,North Dakota,85 years and over,62.0,106.0,0.5849056603773585
2020,9,Ohio,0-17 years,0.0,630.0,0.0
2020,9,Ohio,18-29 years,0.0,630.0,0.0
2020,9,Ohio,30-39 years,0.0,630.0,0.0
2020,9,Ohio,40-49 years,12.0,630.0,0.01904761904761905
2020,9,Ohio,50-64 years,64.0,630.0,0.10158730158730159
2020,9,Ohio,65-74 years,132.0,630.0,0.20952380952380953
2020,9,Ohio,75-84 years,187.0,630.0,0.2968253968253968
2020,9,Ohio,85 years and over,235.0,630.0,0.373015873015873
2020,9,Oklahoma,0-17 years,0.0,347.0,0.0
2020,9,Oklahoma,18-29 years,0.0,347.0,0.0
2020,9,Oklahoma,30-39 years,0.0,347.0,0.0
2020,9,Oklahoma,40-49 years,14.0,347.0,0.040345821325648415
2020,9,Oklahoma,50-64 years,49.0,347.0,0.14121037463976946
2020,9,Oklahoma,65-74 years,87.0,347.0,0.2507204610951009
2020,9,Oklahoma,75-84 years,98.0,347.0,0.2824207492795389
2020,9,Oklahoma,85 years and over,99.0,347.0,0.28530259365994237
2020,9,Oregon,0-17 years,0.0,81.0,0.0
2020,9,Oregon,18-29 years,0.0,81.0,0.0
2020,9,Oregon,30-39 years,0.0,81.0,0.0
2020,9,Oregon,40-49 years,0.0,81.0,0.0
2020,9,Oregon,50-64 years,11.0,81.0,0.13580246913580246
2020,9,Oregon,65-74 years,13.0,81.0,0.16049382716049382
2020,9,Oregon,75-84 years,26.0,81.0,0.32098765432098764
2020,9,Oregon,85 years and over,31.0,81.0,0.38271604938271603
2020,9,Pennsylvania,0-17 years,0.0,405.0,0.0
2020,9,Pennsylvania,18-29 years,0.0,405.0,0.0
2020,9,Pennsylvania,30-39 years,0.0,405.0,0.0
2020,9,Pennsylvania,40-49 years,0.0,405.0,0.0
2020,9,Pennsylvania,50-64 years,36.0,405.0,0.08888888888888889
2020,9,Pennsylvania,65-74 years,67.0,405.0,0.1654320987654321
2020,9,Pennsylvania,75-84 years,106.0,405.0,0.2617283950617284
2020,9,Pennsylvania,85 years and over,196.0,405.0,0.4839506172839506
2020,9,Rhode Island,0-17 years,0.0,35.0,0.0
2020,9,Rhode Island,18-29 years,0.0,35.0,0.0
2020,9,Rhode Island,30-39 years,0.0,35.0,0.0
2020,9,Rhode Island,40-49 years,0.0,35.0,0.0
2020,9,Rhode Island,50-64 years,0.0,35.0,0.0
2020,9,Rhode Island,65-74 years,0.0,35.0,0.0
2020,9,Rhode Island,75-84 years,13.0,35.0,0.37142857142857144
2020,9,Rhode Island,85 years and over,22.0,35.0,0.6285714285714286
2020,9,South Carolina,0-17 years,0.0,587.0,0.0
2020,9,South Carolina,18-29 years,0.0,587.0,0.0
2020,9,South Carolina,30-39 years,0.0,587.0,0.0
2020,9,South Carolina,40-49 years,22.0,587.0,0.03747870528109029
2020,9,South Carolina,50-64 years,84.0,587.0,0.14310051107325383
2020,9,South Carolina,65-74 years,149.0,587.0,0.25383304940374785
2020,9,South Carolina,75-84 years,182.0,587.0,0.3100511073253833
2020,9,South Carolina,85 years and over,150.0,587.0,0.2555366269165247
2020,9,South Dakota,0-17 years,0.0,113.0,0.0
2020,9,South Dakota,18-29 years,0.0,113.0,0.0
2020,9,South Dakota,30-39 years,0.0,113.0,0.0
2020,9,South Dakota,40-49 years,0.0,113.0,0.0
2020,9,South Dakota,50-64 years,12.0,113.0,0.10619469026548672
2020,9,South Dakota,65-74 years,19.0,113.0,0.168141592920354
2020,9,South Dakota,75-84 years,38.0,113.0,0.336283185840708
2020,9,South Dakota,85 years and over,44.0,113.0,0.3893805309734513
2020,9,Tennessee,0-17 years,0.0,691.0,0.0
2020,9,Tennessee,18-29 years,0.0,691.0,0.0
2020,9,Tennessee,30-39 years,0.0,691.0,0.0
2020,9,Tennessee,40-49 years,24.0,691.0,0.03473227206946455
2020,9,Tennessee,50-64 years,123.0,691.0,0.17800289435600578
2020,9,Tennessee,65-74 years,184.0,691.0,0.2662807525325615
2020,9,Tennessee,75-84 years,205.0,691.0,0.29667149059334297
2020,9,Tennessee,85 years and over,155.0,691.0,0.22431259044862517
2020,9,Texas,0-17 years,0.0,2330.0,0.0
2020,9,Texas,18-29 years,14.0,2330.0,0.006008583690987125
2020,9,Texas,30-39 years,49.0,2330.0,0.021030042918454936
2020,9,Texas,40-49 years,124.0,2330.0,0.05321888412017167
2020,9,Texas,50-64 years,507.0,2330.0,0.21759656652360515
2020,9,Texas,65-74 years,560.0,2330.0,0.24034334763948498
2020,9,Texas,75-84 years,620.0,2330.0,0.26609442060085836
2020,9,Texas,85 years and over,456.0,2330.0,0.19570815450643778
2020,9,Utah,0-17 years,0.0,61.0,0.0
2020,9,Utah,18-29 years,0.0,61.0,0.0
2020,9,Utah,30-39 years,0.0,61.0,0.0
2020,9,Utah,40-49 years,0.0,61.0,0.0
2020,9,Utah,50-64 years,0.0,61.0,0.0
2020,9,Utah,65-74 years,20.0,61.0,0.32786885245901637
2020,9,Utah,75-84 years,18.0,61.0,0.29508196721311475
2020,9,Utah,85 years and over,23.0,61.0,0.3770491803278688
2020,9,Vermont,0-17 years,0.0,0.0,0.0
2020,9,Vermont,18-29 years,0.0,0.0,0.0
2020,9,Vermont,30-39 years,0.0,0.0,0.0
2020,9,Vermont,40-49 years,0.0,0.0,0.0
2020,9,Vermont,50-64 years,0.0,0.0,0.0
2020,9,Vermont,65-74 years,0.0,0.0,0.0
2020,9,Vermont,75-84 years,0.0,0.0,0.0
2020,9,Vermont,85 years and over,0.0,0.0,0.0
2020,9,Virginia,0-17 years,0.0,469.0,0.0
2020,9,Virginia,18-29 years,0.0,469.0,0.0
2020,9,Virginia,30-39 years,0.0,469.0,0.0
2020,9,Virginia,40-49 years,11.0,469.0,0.023454157782515993
2020,9,Virginia,50-64 years,77.0,469.0,0.16417910447761194
2020,9,Virginia,65-74 years,97.0,469.0,0.2068230277185501
2020,9,Virginia,75-84 years,128.0,469.0,0.27292110874200426
2020,9,Virginia,85 years and over,156.0,469.0,0.3326226012793177
2020,9,Washington,0-17 years,0.0,168.0,0.0
2020,9,Washington,18-29 years,0.0,168.0,0.0
2020,9,Washington,30-39 years,0.0,168.0,0.0
2020,9,Washington,40-49 years,0.0,168.0,0.0
2020,9,Washington,50-64 years,25.0,168.0,0.1488095238095238
2020,9,Washington,65-74 years,39.0,168.0,0.23214285714285715
2020,9,Washington,75-84 years,42.0,168.0,0.25
2020,9,Washington,85 years and over,62.0,168.0,0.36904761904761907
2020,9,West Virginia,0-17 years,0.0,112.0,0.0
2020,9,West Virginia,18-29 years,0.0,112.0,0.0
2020,9,West Virginia,30-39 years,0.0,112.0,0.0
2020,9,West Virginia,40-49 years,0.0,112.0,0.0
2020,9,West Virginia,50-64 years,12.0,112.0,0.10714285714285714
2020,9,West Virginia,65-74 years,30.0,112.0,0.26785714285714285
2020,9,West Virginia,75-84 years,38.0,112.0,0.3392857142857143
2020,9,West Virginia,85 years and over,32.0,112.0,0.2857142857142857
2020,9,Wisconsin,0-17 years,0.0,213.0,0.0
2020,9,Wisconsin,18-29 years,0.0,213.0,0.0
2020,9,Wisconsin,30-39 years,0.0,213.0,0.0
2020,9,Wisconsin,40-49 years,10.0,213.0,0.046948356807511735
2020,9,Wisconsin,50-64 years,23.0,213.0,0.107981220657277
2020,9,Wisconsin,65-74 years,42.0,213.0,0.19718309859154928
2020,9,Wisconsin,75-84 years,73.0,213.0,0.3427230046948357
2020,9,Wisconsin,85 years and over,65.0,213.0,0.3051643192488263
2020,9,Wyoming,0-17 years,0.0,0.0,0.0
2020,9,Wyoming,18-29 years,0.0,0.0,0.0
2020,9,Wyoming,30-39 years,0.0,0.0,0.0
2020,9,Wyoming,40-49 years,0.0,0.0,0.0
2020,9,Wyoming,50-64 years,0.0,0.0,0.0
2020,9,Wyoming,65-74 years,0.0,0.0,0.0
2020,9,Wyoming,75-84 years,0.0,0.0,0.0
2020,9,Wyoming,85 years and over,0.0,0.0,0.0
2020,10,Alabama,0-17 years,0.0,544.0,0.0
2020,10,Alabama,18-29 years,0.0,544.0,0.0
2020,10,Alabama,30-39 years,0.0,544.0,0.0
2020,10,Alabama,40-49 years,17.0,544.0,0.03125
2020,10,Alabama,50-64 years,94.0,544.0,0.17279411764705882
2020,10,Alabama,65-74 years,148.0,544.0,0.27205882352941174
2020,10,Alabama,75-84 years,168.0,544.0,0.3088235294117647
2020,10,Alabama,85 years and over,117.0,544.0,0.21507352941176472
2020,10,Arizona,0-17 years,0.0,256.0,0.0
2020,10,Arizona,18-29 years,0.0,256.0,0.0
2020,10,Arizona,30-39 years,0.0,256.0,0.0
2020,10,Arizona,40-49 years,16.0,256.0,0.0625
2020,10,Arizona,50-64 years,42.0,256.0,0.1640625
2020,10,Arizona,65-74 years,74.0,256.0,0.2890625
2020,10,Arizona,75-84 years,67.0,256.0,0.26171875
2020,10,Arizona,85 years and over,57.0,256.0,0.22265625
2020,10,Arkansas,0-17 years,0.0,622.0,0.0
2020,10,Arkansas,18-29 years,0.0,622.0,0.0
2020,10,Arkansas,30-39 years,0.0,622.0,0.0
2020,10,Arkansas,40-49 years,13.0,622.0,0.02090032154340836
2020,10,Arkansas,50-64 years,80.0,622.0,0.12861736334405144
2020,10,Arkansas,65-74 years,131.0,622.0,0.21061093247588425
2020,10,Arkansas,75-84 years,185.0,622.0,0.297427652733119
2020,10,Arkansas,85 years and over,213.0,622.0,0.342443729903537
2020,10,California,0-17 years,0.0,1449.0,0.0
2020,10,California,18-29 years,10.0,1449.0,0.006901311249137336
2020,10,California,30-39 years,24.0,1449.0,0.016563146997929608
2020,10,California,40-49 years,81.0,1449.0,0.055900621118012424
2020,10,California,50-64 years,279.0,1449.0,0.19254658385093168
2020,10,California,65-74 years,311.0,1449.0,0.21463077984817117
2020,10,California,75-84 years,350.0,1449.0,0.24154589371980675
2020,10,California,85 years and over,394.0,1449.0,0.27191166321601107
2020,10,Colorado,0-17 years,0.0,242.0,0.0
2020,10,Colorado,18-29 years,0.0,242.0,0.0
2020,10,Colorado,30-39 years,0.0,242.0,0.0
2020,10,Colorado,40-49 years,0.0,242.0,0.0
2020,10,Colorado,50-64 years,42.0,242.0,0.17355371900826447
2020,10,Colorado,65-74 years,46.0,242.0,0.19008264462809918
2020,10,Colorado,75-84 years,61.0,242.0,0.25206611570247933
2020,10,Colorado,85 years and over,93.0,242.0,0.384297520661157
2020,10,Connecticut,0-17 years,0.0,142.0,0.0
2020,10,Connecticut,18-29 years,0.0,142.0,0.0
2020,10,Connecticut,30-39 years,0.0,142.0,0.0
2020,10,Connecticut,40-49 years,0.0,142.0,0.0
2020,10,Connecticut,50-64 years,15.0,142.0,0.1056338028169014
2020,10,Connecticut,65-74 years,23.0,142.0,0.1619718309859155
2020,10,Connecticut,75-84 years,34.0,142.0,0.23943661971830985
2020,10,Connecticut,85 years and over,70.0,142.0,0.49295774647887325
2020,10,Delaware,0-17 years,0.0,78.0,0.0
2020,10,Delaware,18-29 years,0.0,78.0,0.0
2020,10,Delaware,30-39 years,0.0,78.0,0.0
2020,10,Delaware,40-49 years,0.0,78.0,0.0
2020,10,Delaware,50-64 years,13.0,78.0,0.16666666666666666
2020,10,Delaware,65-74 years,10.0,78.0,0.1282051282051282
2020,10,Delaware,75-84 years,37.0,78.0,0.47435897435897434
2020,10,Delaware,85 years and over,18.0,78.0,0.23076923076923078
2020,10,District of Columbia,0-17 years,0.0,10.0,0.0
2020,10,District of Columbia,18-29 years,0.0,10.0,0.0
2020,10,District of Columbia,30-39 years,0.0,10.0,0.0
2020,10,District of Columbia,40-49 years,0.0,10.0,0.0
2020,10,District of Columbia,50-64 years,0.0,10.0,0.0
2020,10,District of Columbia,65-74 years,10.0,10.0,1.0
2020,10,District of Columbia,75-84 years,0.0,10.0,0.0
2020,10,District of Columbia,85 years and over,0.0,10.0,0.0
2020,10,Florida,0-17 years,0.0,1398.0,0.0
2020,10,Florida,18-29 years,0.0,1398.0,0.0
2020,10,Florida,30-39 years,15.0,1398.0,0.01072961373390558
2020,10,Florida,40-49 years,36.0,1398.0,0.02575107296137339
2020,10,Florida,50-64 years,205.0,1398.0,0.14663805436337626
2020,10,Florida,65-74 years,317.0,1398.0,0.22675250357653792
2020,10,Florida,75-84 years,442.0,1398.0,0.31616595135908443
2020,10,Florida,85 years and over,383.0,1398.0,0.2739628040057225
2020,10,Georgia,0-17 years,0.0,755.0,0.0
2020,10,Georgia,18-29 years,0.0,755.0,0.0
2020,10,Georgia,30-39 years,0.0,755.0,0.0
2020,10,Georgia,40-49 years,29.0,755.0,0.038410596026490065
2020,10,Georgia,50-64 years,127.0,755.0,0.16821192052980133
2020,10,Georgia,65-74 years,204.0,755.0,0.27019867549668874
2020,10,Georgia,75-84 years,228.0,755.0,0.3019867549668874
2020,10,Georgia,85 years and over,167.0,755.0,0.22119205298013245
2020,10,Idaho,0-17 years,0.0,179.0,0.0
2020,10,Idaho,18-29 years,0.0,179.0,0.0
2020,10,Idaho,30-39 years,0.0,179.0,0.0
2020,10,Idaho,40-49 years,0.0,179.0,0.0
2020,10,Idaho,50-64 years,19.0,179.0,0.10614525139664804
2020,10,Idaho,65-74 years,48.0,179.0,0.2681564245810056
2020,10,Idaho,75-84 years,55.0,179.0,0.30726256983240224
2020,10,Idaho,85 years and over,57.0,179.0,0.31843575418994413
2020,10,Illinois,0-17 years,0.0,1064.0,0.0
2020,10,Illinois,18-29 years,0.0,1064.0,0.0
2020,10,Illinois,30-39 years,0.0,1064.0,0.0
2020,10,Illinois,40-49 years,20.0,1064.0,0.018796992481203006
2020,10,Illinois,50-64 years,125.0,1064.0,0.1174812030075188
2020,10,Illinois,65-74 years,200.0,1064.0,0.18796992481203006
2020,10,Illinois,75-84 years,277.0,1064.0,0.26033834586466165
2020,10,Illinois,85 years and over,442.0,1064.0,0.41541353383458646
2020,10,Indiana,0-17 years,0.0,867.0,0.0
2020,10,Indiana,18-29 years,0.0,867.0,0.0
2020,10,Indiana,30-39 years,0.0,867.0,0.0
2020,10,Indiana,40-49 years,15.0,867.0,0.01730103806228374
2020,10,Indiana,50-64 years,89.0,867.0,0.10265282583621683
2020,10,Indiana,65-74 years,162.0,867.0,0.18685121107266436
2020,10,Indiana,75-84 years,254.0,867.0,0.29296424452133796
2020,10,Indiana,85 years and over,347.0,867.0,0.4002306805074971
2020,10,Iowa,0-17 years,0.0,515.0,0.0
2020,10,Iowa,18-29 years,0.0,515.0,0.0
2020,10,Iowa,30-39 years,0.0,515.0,0.0
2020,10,Iowa,40-49 years,11.0,515.0,0.021359223300970873
2020,10,Iowa,50-64 years,35.0,515.0,0.06796116504854369
2020,10,Iowa,65-74 years,74.0,515.0,0.1436893203883495
2020,10,Iowa,75-84 years,155.0,515.0,0.30097087378640774
2020,10,Iowa,85 years and over,240.0,515.0,0.46601941747572817
2020,10,Kansas,0-17 years,0.0,412.0,0.0
2020,10,Kansas,18-29 years,0.0,412.0,0.0
2020,10,Kansas,30-39 years,0.0,412.0,0.0
2020,10,Kansas,40-49 years,0.0,412.0,0.0
2020,10,Kansas,50-64 years,35.0,412.0,0.08495145631067962
2020,10,Kansas,65-74 years,65.0,412.0,0.15776699029126215
2020,10,Kansas,75-84 years,137.0,412.0,0.3325242718446602
2020,10,Kansas,85 years and over,175.0,412.0,0.42475728155339804
2020,10,Kentucky,0-17 years,0.0,491.0,0.0
2020,10,Kentucky,18-29 years,0.0,491.0,0.0
2020,10,Kentucky,30-39 years,0.0,491.0,0.0
2020,10,Kentucky,40-49 years,0.0,491.0,0.0
2020,10,Kentucky,50-64 years,62.0,491.0,0.12627291242362526
2020,10,Kentucky,65-74 years,119.0,491.0,0.24236252545824846
2020,10,Kentucky,75-84 years,138.0,491.0,0.28105906313645623
2020,10,Kentucky,85 years and over,172.0,491.0,0.35030549898167007
2020,10,Louisiana,0-17 years,0.0,333.0,0.0
2020,10,Louisiana,18-29 years,0.0,333.0,0.0
2020,10,Louisiana,30-39 years,0.0,333.0,0.0
2020,10,Louisiana,40-49 years,12.0,333.0,0.036036036036036036
2020,10,Louisiana,50-64 years,61.0,333.0,0.1831831831831832
2020,10,Louisiana,65-74 years,87.0,333.0,0.26126126126126126
2020,10,Louisiana,75-84 years,98.0,333.0,0.29429429429429427
2020,10,Louisiana,85 years and over,75.0,333.0,0.22522522522522523
2020,10,Maine,0-17 years,0.0,0.0,0.0
2020,10,Maine,18-29 years,0.0,0.0,0.0
2020,10,Maine,30-39 years,0.0,0.0,0.0
2020,10,Maine,40-49 years,0.0,0.0,0.0
2020,10,Maine,50-64 years,0.0,0.0,0.0
2020,10,Maine,65-74 years,0.0,0.0,0.0
2020,10,Maine,75-84 years,0.0,0.0,0.0
2020,10,Maine,85 years and over,0.0,0.0,0.0
2020,10,Maryland,0-17 years,0.0,232.0,0.0
2020,10,Maryland,18-29 years,0.0,232.0,0.0
2020,10,Maryland,30-39 years,0.0,232.0,0.0
2020,10,Maryland,40-49 years,0.0,232.0,0.0
2020,10,Maryland,50-64 years,35.0,232.0,0.15086206896551724
2020,10,Maryland,65-74 years,53.0,232.0,0.22844827586206898
2020,10,Maryland,75-84 years,64.0,232.0,0.27586206896551724
2020,10,Maryland,85 years and over,80.0,232.0,0.3448275862068966
2020,10,Massachusetts,0-17 years,0.0,196.0,0.0
2020,10,Massachusetts,18-29 years,0.0,196.0,0.0
2020,10,Massachusetts,30-39 years,0.0,196.0,0.0
2020,10,Massachusetts,40-49 years,0.0,196.0,0.0
2020,10,Massachusetts,50-64 years,22.0,196.0,0.11224489795918367
2020,10,Massachusetts,65-74 years,36.0,196.0,0.1836734693877551
2020,10,Massachusetts,75-84 years,50.0,196.0,0.25510204081632654
2020,10,Massachusetts,85 years and over,88.0,196.0,0.4489795918367347
2020,10,Michigan,0-17 years,0.0,580.0,0.0
2020,10,Michigan,18-29 years,0.0,580.0,0.0
2020,10,Michigan,30-39 years,0.0,580.0,0.0
2020,10,Michigan,40-49 years,11.0,580.0,0.01896551724137931
